Time,base_load1,base_load2,base_load3,base_load4,base_load5,base_load6,base_load7,base_load8,base_load9,base_load10,base_load11,base_load12,base_load13,base_load14,base_load15
1602000,56.0000190734863,230.699996948242,376.375885009765,189.552200317382,232,1016.58697509765,49,211,179.800003051757,1265.22399902343,353.975891113281,231,51,241,1340.98803710937
1602600,3024.19995117187,371.5,314.375885009765,286.35220336914,232,1003.58697509765,73.1999969482421,121,185,179.823699951171,336.769409179687,193,51,241,1340.98803710937
1603200,1436.82397460937,307.700012207031,314.375885009765,2715.09594726562,42,3612.5869140625,170,251.364700317382,185,179.823699951171,324,100,51,51,1329.16394042968
1603800,1436.82397460937,285.700012207031,1436.24597167968,2905.09594726562,42,3689.5869140625,378.134185791015,260.823699951171,340,179.823699951171,355.552185058593,38,51,51,424.674591064453
1604400,438.423706054687,317.252197265625,208.952194213867,1705.09594726562,42,3502.5869140625,403.375885009765,57.8237380981445,315.799987792968,168,200.552200317382,126,51,51,167
1605000,188.823699951171,317.252197265625,77.5522003173828,594.095703125,342,4193.9541015625,213.375900268554,57.8237380981445,285,175.094192504882,200.552200317382,148,117,51,167
1605600,324.523712158203,317.252197265625,236,594.095703125,130,4646.19921875,226.375900268554,1367.22399902343,254,179.823699951171,200.552200317382,60,161,206,357
1606200,514.523681640625,417.052185058593,329,587.785217285156,42,4646.19921875,226.375900268554,183.823699951171,51,107.22370147705,238.552200317382,38,73,282,357
1606800,546.075927734375,538.252197265625,315,562.543518066406,232,4682.59912109375,226.375900268554,247.823699951171,51,168.823699951171,390.552185058593,228,51,241,167
1607400,353.711212158203,827.052185058593,139,685.908203125,232,2238.19897460937,129.575897216796,171.823699951171,51,168.823699951171,269.552185058593,383,51,203,118.199996948242
1608000,344.252197265625,339.252197265625,46,695.3671875,42,2286.79907226562,181.375900268554,247.823699951171,51,131.423706054687,634.352172851562,193,51,51,45
1608600,344.252197265625,298.320892333984,46,743.767211914062,42,3536.79907226562,258.62368774414,236,51,179.823699951171,362.646392822265,131,51,51,45
1609200,368.252197265625,285.700012207031,46,801.3671875,42,2370.19897460937,163,46,175,168,180.823699951171,38,51,51,45
1609800,384.252197265625,685.5,46,755.389770507812,266,2386.19897460937,60.8237380981445,78,206,168,225.375900268554,148,51,51,56.8237419128417
1610400,449.452209472656,213.100006103515,46,375.375885009765,342,3512.79907226562,60.8237380981445,86,365,168,252.515899658203,148,139,51,218.823699951171
1611000,466.252197265625,164.699996948242,236,574.095886230468,42,1164.58703613281,100.823699951171,204,241,208,401.075897216796,38,161,165,534.45849609375
1611600,465.700012207031,230.699996948242,298,351.175903320312,232,361.175903320312,100.823699951171,304,51,432.5,591.075927734375,38,51,396,773.3671875
1612200,503.700012207031,429.700012207031,201,362.246398925781,232,296.375885009765,132.823699951171,390,51,534.700012207031,631.075927734375,38,51,320,773.3671875
1612800,427.700012207031,341.700012207031,170,398.35220336914,118,421.065490722656,330.823699951171,316,51,413.700012207031,531.475891113281,352,51,51,583.3671875
1613400,313.700012207031,164.699996948242,46,430.552185058593,42,411.62368774414,330.823699951171,302,51,303.700012207031,591.455078125,383,51,51,571.543518066406
1614000,313.700012207031,164.699996948242,46,539.134216308593,42,204.823699951171,129,166,51,303.700012207031,540.158996582031,162,51,51,571.543518066406
1614600,216.100006103515,164.699996948242,46,1040.6240234375,64,365.823699951171,129,166,82,303.700012207031,482.429504394531,38,51,51,704.023498535156
1615200,191.699996948242,164.699996948242,46,564.82373046875,342,365.823699951171,169,206,206,303.700012207031,441.12368774414,148,51,51,489.543487548828
1615800,191.699996948242,29,92,329.823699951171,162,365.823699951171,185,228,396,303.700012207031,365.923706054687,148,161,203,531.908203125
1616400,231.699996948242,95,397,345.823699951171,194,363.223693847656,257.399993896484,316,241,182.699996948242,598.144592285156,38,161,241,718.967224121093
1617000,376.700012207031,139,428,369.823699951171,232,394,298,632,51,182.699996948242,617.075927734375,38,51,127,805.3671875
1617600,791.700012207031,51,362,369.823699951171,194,504,360,626,51,324.700012207031,429.675903320312,38,51,206,1045.96704101562
1618200,823.700012207031,208,1592.95202636718,1566.85900878906,42,504,360,360,51,374.700012207031,595.075927734375,207,51,206,1094.36694335937
1618800,633.700012207031,224,262.552185058593,878.799987792968,42,1088.23498535156,170,246,51,278.700012207031,595.075927734375,383,51,51,499.823699951171
1619400,633.700012207031,117,310.552215576171,1868.40002441406,122,1530.8349609375,170,246,51,182.699996948242,428.252197265625,383,51,51,499.823699951171
1620000,640.794189453125,165,1597.95202636718,2588.19995117187,232,3450.03491210937,170,255.458999633789,51,182.699996948242,428.252197265625,38,51,51,499.823699951171
1620600,645.523681640625,243.279998779296,398.552185058593,2795,861.799987792968,1051.03503417968,49,217.823699951171,206,182.699996948242,428.252197265625,148,51,241,2938.19995117187
1621200,548.723693847656,390.700012207031,432.152191162109,358,318,1051.03503417968,80.5522003173828,101.823699951171,396,182.699996948242,630.075927734375,148,161,241,2998.82397460937
1621800,524.523681640625,565.700012207031,461.620910644531,369.823699951171,432,2302.64697265625,272.552185058593,357.823699951171,241,222.699996948242,630.075927734375,38,161,89,2998.82397460937
1622400,411.323699951171,477.700012207031,411,291.955108642578,432,3076.47094726562,310.552185058593,459.823699951171,51,284.700012207031,516.075927734375,38,51,51,2877.82397460937
1623000,492.523712158203,455.700012207031,414,280.375885009765,242,5771.9228515625,295.552185058593,209.823699951171,51,509.700012207031,595.075927734375,38,51,51,2985.3759765625
1623600,630.723693847656,455.700012207031,414,280.375885009765,242,7462.123046875,281.552185058593,48.3647499084472,51,537.700012207031,582.075927734375,100,51,206,3099.3759765625
1624200,1973.15905761718,1042.05200195312,259,280.375885009765,242,3863.72290039062,281.552185058593,46,51,636.523681640625,1745.11096191406,345,51,206,3099.3759765625
1624800,1926.251953125,1132.05200195312,219,470.375885009765,321,1485.11096191406,489.646392822265,46,51,636.523681640625,548.075927734375,383,91,51,374.152191162109
1625400,1938.07604980468,517.252197265625,51.2000007629394,470.375885009765,441,1485.11096191406,462.823699951171,46,51,636.523681640625,561.075927734375,196,211,241,276.552185058593
1626000,677.075927734375,583.252197265625,46,280.375885009765,445,1388.31103515625,486.823699951171,46,206,636.523681640625,675.075927734375,148,229.93130493164,241,276.552215576171
1626600,799.075927734375,627.252197265625,236,280.915100097656,445,1371.51098632812,692.82373046875,302,396,636.523681640625,751.075927734375,104,352.552185058593,51,276.552185058593
1627200,799.075927734375,532.941772460937,236,520.01123046875,445,1545.71105957031,1771.22399902343,460,334,612.32373046875,713.075927734375,38,792.352172851562,51,269.200012207031
1627800,799.075927734375,485.700012207031,84,522.375915527343,363,1597.17895507812,502.823699951171,274,51,423.823699951171,685.075927734375,38,306.752197265625,51,377.823699951171
1628400,799.075927734375,517.252197265625,201,522.375915527343,365.364685058593,1499.31103515625,502.823699951171,46,51,453.799987792968,716.075927734375,38,415.375885009765,51,544.375915527343
1629000,868.075927734375,444.652191162109,201,522.375915527343,374.823699951171,1472.11096191406,525.700805664062,46,292,302.823699951171,617.875915527343,69,415.375885009765,51,658.375915527343
1629600,957.523681640625,420.452209472656,46,522.375915527343,495.823699951171,1472.11096191406,522.552185058593,57.8237380981445,372,258.823699951171,555.875915527343,193,396.444610595703,206,734.375915527343
1630200,830.765502929687,672.252197265625,46,712.375915527343,605.82373046875,997.489929199218,425.752197265625,81.8237380981445,403.552185058593,258.823699951171,561.075927734375,383,383.823699951171,396,696.375915527343
1630800,799.075927734375,676.252197265625,46,542.975891113281,773.82373046875,681.075927734375,1676.95202636718,89.8237380981445,403.552185058593,307.223693847656,599.075927734375,316,383.823699951171,241,544.375915527343
1631400,799.075927734375,627.252197265625,46.0000038146972,503.444610595703,799.82373046875,681.075927734375,591.552185058593,247.823699951171,477.375915527343,500.823699951171,615.375915527343,186,383.823699951171,51,442.611206054687
1632000,799.075927734375,539.252197265625,236,510.552185058593,564.82373046875,747.075927734375,515.552185058593,335.823699951171,760.375915527343,500.823699951171,1814.77600097656,60,493.823699951171,51,738.476867675781
1632600,799.075927734375,517.252197265625,236,775.51220703125,367.7294921875,1190.8759765625,280.552185058593,357.823699951171,760.375915527343,460.823699951171,456.375885009765,38,368.094207763671,51,931.175903320312
1633200,1198.8759765625,517.252197265625,46.0000038146972,510.552185058593,363,681.075927734375,280.552185058593,247.823699951171,294.375885009765,366.823699951171,577.77587890625,38,251,51,377.823699951171
1633800,799.075927734375,517.252197265625,417.552185058593,512.916870117187,242,1055.63403320312,769.799987792968,48.3647499084472,294.375915527343,401.364685058593,567.375915527343,38,282.552185058593,51,409.375885009765
1634400,799.075927734375,517.252197265625,433.552185058593,522.375915527343,242,649.523681640625,1254.77099609375,46,415.375885009765,311,412.375885009765,38,242.552200317382,51,409.375915527343
1635000,1388.8759765625,396.252197265625,318.552215576171,462.534210205078,477.7294921875,649.523681640625,401.552185058593,46,383.823699951171,168,412.375885009765,193,82.5522003173828,321,683.375915527343
1635600,746.075927734375,437.01040649414,439.552185058593,559.82373046875,484.823699951171,528.523681640625,591.552185058593,46,383.823699951171,47,412.375885009765,193,82.5522003173828,668.599975585937,721.375915527343
1636200,691.075927734375,629.700012207031,1646.04602050781,438.823699951171,754.82373046875,656.875915527343,856.51220703125,236,577.193298339843,47,738.075927734375,338,82.5522003173828,527,633.552185058593
1636800,812.075927734375,448.700012207031,565.375915527343,369.823699951171,564.82373046875,725.075927734375,425.752197265625,236,1781.39599609375,127,738.075927734375,338,146.552200317382,332,398.552185058593
1637400,804.981689453125,389.941802978515,1520.97595214843,367.459014892578,410.823699951171,791.075927734375,413.375885009765,156,1409.79602050781,127,548.075927734375,38,1592.95202636718,172,405.646392822265
1638000,800.252197265625,517.252197265625,721.375915527343,358,174.823699951171,681.075927734375,413.375885009765,346,1371.79602050781,207,669.158996582031,38,393.552185058593,172,415.644622802734
1638600,760.252197265625,517.252197265625,531.375915527343,371,174.823699951171,681.075927734375,413.375885009765,160,1064.79602050781,311.399993896484,691.252197265625,38,292,172,1699.22399902343
1639200,600.252197265625,517.252197265625,565.375915527343,371,53.8237380981445,681.075927734375,381.823699951171,46,943.795715332031,278,536.252197265625,38,268,172,459.823699951171
1639800,478.252197265625,517.252197265625,565.375915527343,371,64,681.075927734375,381.823699951171,46,943.795715332031,168,536.252197265625,38,172,362,299.823699951171
1640400,513.031311035156,583.252197265625,337.775909423828,485,152,439.075897216796,603.375915527343,46,943.795715332031,168,536.252197265625,193,172,241,299.823699951171
1641000,381.700012207031,627.252197265625,287.011199951171,512.599975585937,276,407.523712158203,579.175903320312,236,864.885192871093,168,653.652221679687,193,172,51,465.423706054687
1641600,305.700012207031,539.252197265625,277.552215576171,482.399993896484,422,414.765502929687,292.375885009765,236,912.243530273437,168,617.075927734375,148,75.1999969482421,206,367.823699951171
1642200,191.699996948242,672.252197265625,414.93130493164,358,194,349.075897216796,287.646392822265,46,988.243530273437,168,427.075897216796,338,51,206,251.458999633789
1642800,191.699996948242,395.700012207031,236,318,42,249.252197265625,280.552185058593,232,1257.24304199218,168,556.834228515625,228,161,51,166
1643400,191.699996948242,364.700012207031,122,158,42,227.252197265625,287.646392822265,346,1181.24304199218,168,550.523681640625,38,139,51,45
1644000,191.699996948242,324.700012207031,46,158,42,227.252197265625,292.375885009765,46,569.700012207031,157,386.523712158203,38,51,51.0000038146972,45
1644600,191.699996948242,164.699996948242,201,158,42,227.252197265625,404.375885009765,46,507.700012207031,157,195.523696899414,38,51,241,45
1645200,191.699996948242,230.699996948242,201,158,152,227.252197265625,250.823699951171,46,507.700012207031,47,195.523696899414,38,51,241,45
1645800,191.699996948242,274.700012207031,46,323.799987792968,228,220.941802978515,98.8237380981445,236,386.700012207031,47,380.794189453125,193,51,51,45
1646400,381.700012207031,186.699996948242,46,227,384,195.699996948242,60.8237380981445,236,386.700012207031,47,373.700012207031,193,51,51,45
1647000,381.700012207031,164.699996948242,46,75,384,305.700012207031,60.8237380981445,46,386.700012207031,47,259.700012207031,148,51,51,235
1647600,191.699996948242,195.699996948242,236,37,42,239.699996948242,60.8237380981445,46,460.700012207031,47,245.699996948242,224,73,206,235
1648200,191.699996948242,319.700012207031,236,37,42,195.699996948242,58.4589881896972,346,469.700012207031,47,338.700012207031,228,161,206,83
1648800,191.699996948242,164.699996948242,46,37,42,87.1399993896484,49,346,417.700012207031,47,307.700012207031,228,117,89,45
1649400,191.699996948242,164.699996948242,46,37,42,60,239,46,341.700012207031,157,183.699996948242,38,51,241,45
1650000,191.699996948242,230.699996948242,201,37,108,60,239,84,186.699996948242,157,183.699996948242,38,51,241,45
1650600,191.699996948242,274.700012207031,201,37,152,60,49,236,186.699996948242,47,297.700012207031,38,51,51,45
1651200,56,186.699996948242,77,227,232,60,49,236,186.699996948242,47,373.700012207031,193,51,51,45
1651800,132,164.699996948242,46,227,422,170,49,46,186.699996948242,47,335.700012207031,237,51,51,45
1652400,246,29,162,37,80,126,49,46,186.699996948242,47,183.699996948242,179,51,51,45
1653000,246,29,268,37,42,60,49,46,338.700012207031,47,338.700012207031,104,95,51,235
1653600,56,91,236,37,42,60,125,346,376.700012207031,47,338.700012207031,190,161,282,235
1654200,56,184,46,37,42,60,239,308,244,47,183.699996948242,228,95,396,45
1654800,56,95,46,37,42,60,163,122,206,157,48,152,51,203,45
1655400,56,139,170,37,152,60,49,236,51,157,86,38,51,51,45
1656000,56,51,201,37,320,60,49,236,51,47,238,38,51,51,45
1656600,56,29,108,227,232,170,49,46,51,47,238,193,51,51,45
1657200,56,29,46,227,232,148,49,46,51,47,48,281,51,51,45
1657800,246,29,236,37,42,60,49,46,51,47,203,210,51,51,45
1658400,246,29,236,37,42,60,239,84,241,47,203,60,117,165,45
1659000,94,29,160,37,42,60,239,346,241,47,48,38,161,241,235
1659600,56,188,46,37,42,60,49,286,206,47,48,228,73,320,235
1660200,56,294,46,37,152,60,49,236,206,157,48,228,51,206,77
1660800,128,51,139,37,342,60,49,198,82,157,238,76,51,51,85
1661400,120,29,201,75,232,170,49,46,51,47,238,38,51,51,157
1662000,56,29,139,227,232,170,49,46,51,47,48,193,51,51,173
1662600,56,29,46,227,232,60,49,46,51,47,141,303,51,51,45
